_id,lat,lon,region,name_en,name_ru,official_status
307964759,58.9415250,57.5876960,Пермский край,Ugleural'skiy,Углеуральский,посёлок городского типа
307965249,58.5665970,57.8333890,Пермский край,Gremyachinsk,Гремячинск,город
308220097,58.1050560,57.8028461,Пермский край,Lysva,Лысьва,город
308259963,53.3864032,48.6780700,Самарская область,Shigony,Шигоны,село
308664931,57.6053835,47.9373723,Кировская область,,Тужа,посёлок городского типа
308800172,56.2229946,51.0749038,Кировская область,Vyatskiye Polyany,Вятские Поляны,город
308801345,53.4005122,49.4955657,Самарская область,Zhigulyevsk,Жигулёвск,город
308877563,50.7600670,59.5367770,Оренбургская область,Dombarovskiy,Домбаровский,посёлок
308879014,50.8203130,60.8502880,Оренбургская область,Svetly,Светлый,посёлок
308897102,53.3761750,51.3480530,Самарская область,Otradny,Отрадный,город
309065171,51.4503480,41.9607770,Воронежская область,,Грибановский,посёлок городского типа
309353206,54.2302170,39.0275380,Рязанская область,Mikhaylov,Михайлов,город
309493556,64.9550895,34.5697446,,Kem,Кемь,город
309773771,61.6932537,33.6224108,,Pryazha,Пряжа,посёлок городского типа
309965794,61.5717807,31.4744211,,Pitkyaranta,Питкяранта,город
310022311,43.7355840,44.6536140,,Mozdok,Моздок,город
310173070,52.6881260,35.7683370,Орловская область,Kromy,Кромы,посёлок городского типа
310352142,57.0589830,64.6406330,Свердловская область,,Тугулым,посёлок городского типа
310353722,57.0148160,63.7302440,Свердловская область,Talitsa,Талица,город
310353809,56.9506950,63.2465320,Свердловская область,Pyshma,Пышма,посёлок городского типа
310353926,56.8461610,62.7121540,Свердловская область,Kamyshlov,Камышлов,город
310354163,56.7683407,62.0520774,Свердловская область,Bogdanovich,Богданович,город
310354793,56.7616420,61.4142570,Свердловская область,Beloyarsky,Белоярский,посёлок городского типа
310586971,51.6439692,39.4107009,Воронежская область,Novaya Usman,Новая Усмань,село
310831029,59.3302800,66.0220720,,Mortka,Мортка,посёлок городского типа
310877933,57.6740420,63.0637780,Свердловская область,Irbit,Ирбит,город
310903862,55.8653058,39.0804943,Владимирская область,,Городищи,посёлок городского типа
310912076,59.4503250,32.0105780,Ленинградская область,Kirishi,Кириши,город
310963315,56.3123780,66.2671890,Тюменская область,,Упорово,село
310969957,56.8650170,68.6473468,Тюменская область,,Аромашево,село
311423386,45.4291446,35.8222792,,Shchyolkino,Щёлкино,город
311425368,45.2972840,35.7758985,,Lenino,Ленино,посёлок городского типа
311427965,45.3760000,36.2920000,,Bagerovo,Багерово,посёлок городского типа
312404669,60.9142910,34.1623540,Ленинградская область,Podporozhye,Подпорожье,город
312701724,54.3649290,77.3085400,Новосибирская область,Kupino,Купино,город
312992742,54.5694390,31.4394490,Смоленская область,Krasny,Красный,посёлок городского типа
313570754,53.8579402,46.3573236,Ульяновская область,Inza,Инза,город
313659859,58.2817570,59.7623290,Свердловская область,Kushva,Кушва,город
314413011,55.9903976,40.0150802,Владимирская область,Sobinka,Собинка,город
314794893,55.6149968,40.6708665,Владимирская область,Gus-Khrustalny,Гусь-Хрустальный,город
315635178,57.1957170,56.9054110,Пермский край,Orda,Орда,село
315635287,56.8836279,56.5755418,Пермский край,Uinskoye,Уинское,село
316080804,53.4395270,44.6059867,Пензенская область,Mokshan,Мокшан,посёлок городского типа
316226231,54.0587350,44.9543910,Мордовия,,Рузаевка,город
316230125,54.1276090,45.1276550,Мордовия,Yalga,Ялга,рабочий посёлок
316492711,51.8212486,79.7193176,Алтайский край,Mikhaylovskoe,Михайловское,село
317349619,56.3084431,38.6981274,Владимирская область,Karabanovo,Карабаново,город
317365509,53.4947753,42.6186410,Пензенская область,Zemetchino,Земетчино,посёлок городского типа
317365952,52.8943060,45.3927840,Пензенская область,Shemysheyka,Шемышейка,посёлок городского типа
317470882,55.6086034,37.9743705,Московская область,Oktyabrskiy,Октябрьский,посёлок городского типа
321203443,54.8283040,61.5920370,Челябинская область,Yetkul,Еткуль,село
321322750,55.8878706,52.3084430,Татарстан,Mindälä,Менделеевск,город
321657923,44.8488369,34.9710990,,Sudak,Судак,город
324648017,56.6332426,47.8030237,Марий Эл,,Медведево,посёлок городского типа
330401916,53.1387290,140.7249300,,Nikolayevsk-on-Amur,Николаевск-на-Амуре,город
330402488,59.3969942,35.9404250,Вологодская область,Babayevo,Бабаево,город
330421322,51.0711440,132.6054840,Хабаровский край,Novy Urgal,Новый Ургал,рабочий посёлок
330810024,66.8151630,65.8009163,Ямало-Ненецкий автономный округ,Kharp,Харп,посёлок городского типа
330823587,47.9686360,135.0549470,Хабаровский край,Pereyaslavka,Переяславка,рабочий посёлок
330823637,47.8825720,134.9609380,Хабаровский край,Khor,Хор,рабочий посёлок
330842003,63.5895298,53.9305546,,Sosnogorsk,Сосногорск,город
331180517,56.9301870,55.5869670,Пермский край,Barda,Барда,село
331569994,56.1848812,52.4755309,Удмуртия,Alnashi,Алнаши,село
331769948,61.1157040,47.9783100,Архангельская область,Il'insko-Podomskoe,Ильинско-Подомское,село
331793608,61.8130799,51.5744647,,,Корткерос,село
332349574,53.7735710,38.1269650,Тульская область,Bogoroditsk,Богородицк,город
